RowNumber,Returns,Volatility,BTC,ETH,ETC,LTC,DASH,NEO,ZEC,XMR
27938,1.364393922,0.384462742,0.107287519,0.095386593,0.119388226,0.121037606,0.153514465,0.131093119,0.071974997,0.200317476
27939,1.324981333,0.429343799,0.02822548,0.198544079,0.086723835,0.238979756,0.267812605,0.057471406,0.115519689,0.006723151
27940,1.246288471,0.397202908,0.024467852,0.132095127,0.121129444,0.171035993,0.172228508,0.096331788,0.224066526,0.058644763
27941,1.411643206,0.380401561,0.140142817,0.174703589,0.000817394,0.143415945,0.142194626,0.173328661,0.024872542,0.200524425
27942,1.225678969,0.325854944,0.198026026,0.210127116,0.033789648,0.027216262,0.02018115,0.269192356,0.20574843,0.03571901
27943,1.220163308,0.378500155,0.216842782,0.01285443,0.068617861,0.010584277,0.229231713,0.029816692,0.215107858,0.216944388
27944,1.301018231,0.369246134,0.083152591,0.21074688,0.028257466,0.010711257,0.192450942,0.218818825,0.029027408,0.226834631
27945,1.34878555,0.39354349,0.079317013,0.171085276,0.165139422,0.142554685,0.072667271,0.11209582,0.041470979,0.215669535
27946,1.329673493,0.369152557,0.092767205,0.097566725,0.130217879,0.059692397,0.199968339,0.188395197,0.108637656,0.122754602
27947,1.319042494,0.39690203,0.195457273,0.20751145,0.155827201,0.112401574,0.073794908,0.012681898,0.165378101,0.076947595
27948,1.301217053,0.369999408,0.066966717,0.067609104,0.142679931,0.161591157,0.153605114,0.193543371,0.173838956,0.04016565
27949,1.199132606,0.386923444,0.021524421,0.022659974,0.240431585,0.148013152,0.080593656,0.088120786,0.190331727,0.208324698
27950,1.370887329,0.393646936,0.254063252,0.021035561,0.241212439,0.307777034,0.051750554,0.07583769,0.017193006,0.031130463
27951,1.235772833,0.383731324,0.041574595,0.186323826,0.196366865,0.057727736,0.164044845,0.129557525,0.191875909,0.032528698
27952,1.311794801,0.389234975,0.032289508,0.093248713,0.075325983,0.294859187,0.048229293,0.17532924,0.056572168,0.224145908
27953,1.360791696,0.358462401,0.119570212,0.081379961,0.144112568,0.138766692,0.073882636,0.221910587,0.076305139,0.144072205
27954,1.355554296,0.387885704,0.108790558,0.215774959,0.017523165,0.210636924,0.043510551,0.133628057,0.100056001,0.170079784
27955,1.352284406,0.393791565,0.107953887,0.174847532,0.082107167,0.16432653,0.187574317,0.113148171,0.155812956,0.014229439
27956,1.285535787,0.371459591,0.176729725,0.063286444,0.145327795,0.166170946,0.003300304,0.090713306,0.179881372,0.174590108
27957,1.316802519,0.39988151,0.110681833,0.14739996,0.166620836,0.144913391,0.129141536,0.052431861,0.151943298,0.096867285
27958,1.401907962,0.394418606,0.12022179,0.114758943,0.185985919,0.189675125,0.121398512,0.114856116,0.041207598,0.111895995
27959,1.246447564,0.378617127,0.121094325,0.077932603,0.207861666,0.08123259,0.151137071,0.085869464,0.235264514,0.039607768
27960,1.370536488,0.372227063,0.11360426,0.043189721,0.150740097,0.218149364,0.071579292,0.190675972,0.049525841,0.162535453
27961,1.165210874,0.390713808,0.131207009,0.06676272,0.049543155,0.010861362,0.250311811,0.020956182,0.237532779,0.232824983
27962,1.265135029,0.420330268,0.024343647,0.093058113,0.117385658,0.247870781,0.264599915,0.050308496,0.200487142,0.001946247
27963,1.287026446,0.411608869,0.025836187,0.122418017,0.123469112,0.225727157,0.076834265,0.063169358,0.064629938,0.297915965
27964,1.433653968,0.372422512,0.169994705,0.142823748,0.046877055,0.152988396,0.106788619,0.180639921,0.034708323,0.165179232
27965,1.3326002,0.356102086,0.117258097,0.060494178,0.064959861,0.075127012,0.163258811,0.227076859,0.08431795,0.207507231
27966,1.250273475,0.392699185,0.14195278,0.016018166,0.121630915,0.010875032,0.300673992,0.044704512,0.136482027,0.227662576
27967,1.205581952,0.360015963,0.06240471,0.035598599,0.039221653,0.168996464,0.07833764,0.181728906,0.250915109,0.182796919
27968,1.330002144,0.36075795,0.069570888,0.015598832,0.26888597,0.03819562,0.293734135,0.275361262,0.002376305,0.036276988
27969,1.294274649,0.37630465,0.084547372,0.141038482,0.150563102,0.056223692,0.144621351,0.142980182,0.133172748,0.146853072
27970,1.227227991,0.399211998,0.150857812,0.225441554,0.022379544,0.073618841,0.104329842,0.001401032,0.203403889,0.218567488
27971,1.405821372,0.340619716,0.250554286,0.087777578,0.193163752,0.017921883,0.131603707,0.249211908,0.005214607,0.064552279
27972,1.376105561,0.400094956,0.079645646,0.076060172,0.147046547,0.102373224,0.35290746,0.136156251,0.044222884,0.061587816
27973,1.340192776,0.372286867,0.11240715,0.054078069,0.048412293,0.301067236,0.114255301,0.219743118,0.114938347,0.035098486
27974,1.153163923,0.397552576,0.083831248,0.320039689,0.040219851,0.09988986,0.020292291,0.014455697,0.298775686,0.122495677
27975,1.157903455,0.339669029,0.068341271,0.271166415,0.02243435,0.01811246,0.075466321,0.278767647,0.233120069,0.032591469
27976,1.31719989,0.389793126,0.046049917,0.203857072,0.080088317,0.160306545,0.125790949,0.144813413,0.138586715,0.100507073
27977,1.271816606,0.377512154,0.145009845,0.023288015,0.063476533,0.08362282,0.201414659,0.093112086,0.188696105,0.201379937
27978,1.3449585,0.381926729,0.241602128,0.182258295,0.042682742,0.125010175,0.012984111,0.054696369,0.103202928,0.237563251
27979,1.326360126,0.359968387,0.102250961,0.054891084,0.089062438,0.22190982,0.038472259,0.227057269,0.100232954,0.166123215
27980,1.260579407,0.368691378,0.079677219,0.127957033,0.132718376,0.178800772,0.013959194,0.162234308,0.195709291,0.108943807
27981,1.264274348,0.403827073,0.014532657,0.157594744,0.037159087,0.237323172,0.094631659,0.092369254,0.159424694,0.206964734
27982,1.277190454,0.40014945,0.14801849,0.069587005,0.108009218,0.135334217,0.139368763,0.007028243,0.170506238,0.222147825
27983,1.341378443,0.413451472,0.124597047,0.217457502,0.227221164,0.165345632,0.085781086,0.021453925,0.077997604,0.080146039
27984,1.219368111,0.376068777,0.232276001,0.102925314,0.094501104,0.091903929,0.004590261,0.011476854,0.229336558,0.232989979
27985,1.394937998,0.400610356,0.130483568,0.235899098,0.020466826,0.108594622,0.244603942,0.111636672,0.062538569,0.085776706
27986,1.366982944,0.371005535,0.162019596,0.117532143,0.197633822,0.015167701,0.234257793,0.163897586,0.079553676,0.029937684
27987,1.341799973,0.371159311,0.114367755,0.1157358,0.076591741,0.142335586,0.104730061,0.166457507,0.135485031,0.144296518
27988,1.219841132,0.346370724,0.137502756,0.108768642,0.11577855,0.04789661,0.012302882,0.182117691,0.195222416,0.200410452
27989,1.267633956,0.382514648,0.02639055,0.231192103,0.072650461,0.119100688,0.042128845,0.153926116,0.113176819,0.241434418
27990,1.327780802,0.392156911,0.024242115,0.063248507,0.243164133,0.218737813,0.14773576,0.167314031,0.056436147,0.079121493
27991,1.392766344,0.409804696,0.069577528,0.148014732,0.164498728,0.192856929,0.167993117,0.096650629,0.015642372,0.144765965
27992,1.188026375,0.348555108,0.071236592,0.008117201,0.061438718,0.040441478,0.207443166,0.221876439,0.233174414,0.156271992
27993,1.348534401,0.387063771,0.104776137,0.200967146,0.127957293,0.160691001,0.051166885,0.121346838,0.100609466,0.132485233
27994,1.289228528,0.4157377,0.066278565,0.122723299,0.309882695,0.044568319,0.313681689,0.041126378,0.076658869,0.025080185
27995,1.403963237,0.381297735,0.202738218,0.211373417,0.014573385,0.074795438,0.222374611,0.132402625,0.102701173,0.039041133
27996,1.387686282,0.414179072,0.250537927,0.330069831,0.015118842,0.014717822,0.29158076,0.023090616,0.004733752,0.070150449
27997,1.344411618,0.372416289,0.141402521,0.104535194,0.146618013,0.092779891,0.144466219,0.140624757,0.145415519,0.084157886
27998,1.330401223,0.362429126,0.094473111,0.150644751,0.148602832,0.090739472,0.041677068,0.20979315,0.046422569,0.217647046
27999,1.204298225,0.375257427,0.179744666,0.166954675,0.082372991,0.013445271,0.078925742,0.048200709,0.221373853,0.208982092
28000,1.354616891,0.379283683,0.086291632,0.145697695,0.069325148,0.10867888,0.145781718,0.169715203,0.06227287,0.212236855
28001,1.28803026,0.400855528,0.168144822,0.064102712,0.024927477,0.269999572,0.038775083,0.023741615,0.130176581,0.280132138
28002,1.438183695,0.385891091,0.152474988,0.151298165,0.009377266,0.167974787,0.170500596,0.158372214,0.021732099,0.168269884
28003,1.26918126,0.345308064,0.212118236,0.001911488,0.237612432,0.026518843,0.023150859,0.160046593,0.091828564,0.246812985
28004,1.403744811,0.377807168,0.122981089,0.119650031,0.043539268,0.179360152,0.183154684,0.188077138,0.092395759,0.070841879
28005,1.378365534,0.361514447,0.115881085,0.105192436,0.145034677,0.102130899,0.206956323,0.248181469,0.074002304,0.002620807
28006,1.309359037,0.372435209,0.192778885,0.030923928,0.051543935,0.399738745,0.026314439,0.226088733,0.001329036,0.071282299
28007,1.302881754,0.397380667,0.159407058,0.112417966,0.253537341,0.235846316,0.038527423,0.049118947,0.140058328,0.011086621
28008,1.358783141,0.366578916,0.128607506,0.035403954,0.143717119,0.15255002,0.109611335,0.177193693,0.108066965,0.144849407
28009,1.395867179,0.398838483,0.261028254,0.18172159,0.089459866,0.100684773,0.122119968,0.004850269,0.084567586,0.155567694
28010,1.362589678,0.398743468,0.119476248,0.161421771,0.078800767,0.183738587,0.13335306,0.080696521,0.12302944,0.119483605
28011,1.428600918,0.37879939,0.168452591,0.154549897,0.031800502,0.178353022,0.121187035,0.158011711,0.075041261,0.112603981
28012,1.28556811,0.377021942,0.029345302,0.038864838,0.181317336,0.222171848,0.076998327,0.184140713,0.117885308,0.14927633
28013,1.387114571,0.375182676,0.170837539,0.041516527,0.149743996,0.012375412,0.324200297,0.161711813,0.036194246,0.103420171
28014,1.36292061,0.386858599,0.113074772,0.197341891,0.178819114,0.209395751,0.009551806,0.141771554,0.047665131,0.102379982
28015,1.262853622,0.353003326,0.107362722,0.04788735,0.190617682,0.022309097,0.152911609,0.198953169,0.159979315,0.119979057
28016,1.392901572,0.331537028,0.261135396,0.084339193,0.0565758,0.082486674,0.067194043,0.273216462,0.043302151,0.13175028
28017,1.367809129,0.410211935,0.116582428,0.101055054,0.172542556,0.147979473,0.224761696,0.044187419,0.087320806,0.105570567
28018,1.41410475,0.364780494,0.200712593,0.110607527,0.155773182,0.10180833,0.11819536,0.166229119,0.090271473,0.056402416
28019,1.303365198,0.329214779,0.12866178,0.044514707,0.077697396,0.1025933,0.063808646,0.344254739,0.001478509,0.236990923
28020,1.272092465,0.360698568,0.074442293,0.004517182,0.233034758,0.10006345,0.043867785,0.196639721,0.036301901,0.31113291
28021,1.335761462,0.416348523,0.013592053,0.148911724,0.197831214,0.206629561,0.194897832,0.090475176,0.063719255,0.083943184
28022,1.32198844,0.389711799,0.000109968,0.181280648,0.206228189,0.164884752,0.053679579,0.178198952,0.005010734,0.210607179
28023,1.369957787,0.404091991,0.034620275,0.095491348,0.170179075,0.141152586,0.232606212,0.127838679,0.000862297,0.197249528
28024,1.353353335,0.380718041,0.133532308,0.043503899,0.200646676,0.157704406,0.152821175,0.123917155,0.135387552,0.052486828
28025,1.371292493,0.420762092,0.103465419,0.220186997,0.084566578,0.163235167,0.148771,0.031026596,0.012693072,0.236055171
28026,1.354883181,0.359679727,0.192733649,0.169168052,0.135968408,0.095720445,0.039245343,0.165865748,0.129959741,0.071338614
28027,1.305583863,0.37333156,0.062300562,0.165054109,0.1413381,0.080170226,0.085378236,0.175063145,0.084297144,0.206398476
28028,1.327288007,0.373042349,0.12552016,0.015271916,0.155622276,0.10124595,0.168756936,0.135249882,0.13371885,0.164614031
28029,1.33313623,0.389876107,0.129677767,0.210388786,0.047674366,0.125502601,0.160966955,0.100048352,0.174364491,0.051376681
28030,1.352792746,0.391341724,0.173342357,0.113489056,0.080463316,0.121297693,0.189375265,0.063194845,0.162354636,0.096482832
28031,1.408770203,0.378288897,0.171482031,0.07546546,0.171012438,0.175509298,0.09364866,0.1349114,0.067322406,0.110648307
28032,1.439508984,0.392810015,0.239918418,0.094288458,0.090156267,0.147010052,0.140307983,0.057132182,0.035771513,0.195415128
28033,1.397345091,0.379208586,0.090389261,0.08098498,0.072459941,0.169723896,0.191482413,0.196967361,0.047415465,0.150576684
28034,1.27372557,0.384124472,0.015614399,0.017067533,0.284902181,0.069543263,0.166327069,0.148278585,0.031939941,0.266327031
28035,1.247959364,0.393649479,0.135506298,0.177369967,0.178753602,0.028709532,0.125526301,0.026021028,0.167372124,0.160741149
28036,1.261465884,0.382253964,0.233707073,0.101571724,0.160474679,0.018312556,0.142577367,0.009387473,0.207142746,0.126826382
28037,1.249246217,0.372304638,0.041261838,0.154240848,0.180148403,0.086542738,0.054599669,0.160529796,0.144304224,0.178372484
28038,1.155215342,0.342136422,0.016985967,0.019905995,0.120228973,0.073884987,0.090772235,0.251767599,0.230239711,0.196214532
28039,1.455133989,0.366354374,0.330845276,0.034606753,0.093271056,0.12979098,0.132554911,0.091930092,0.12524554,0.061755392
28040,1.377796409,0.358341415,0.147745697,0.223312227,0.058809442,0.084861095,0.120209886,0.240439537,0.077574272,0.047047845
28041,1.254848346,0.412785424,0.076213653,0.132034906,0.200366861,0.160752104,0.190173489,0.012417034,0.215681153,0.012360799
28042,1.307567263,0.41175847,0.072861944,0.202880158,0.186028076,0.198657982,0.030220155,0.039252765,0.072340595,0.197758325
28043,1.290432989,0.364298964,0.16357344,0.11383213,0.043692914,0.120978071,0.051316387,0.133166551,0.190728599,0.182711909
28044,1.396192154,0.378384762,0.130598499,0.159492902,0.001951036,0.121075813,0.162297765,0.183062299,0.014330525,0.22719116
28045,1.302702237,0.365013598,0.110492161,0.220298109,0.138066358,0.098607639,0.068095345,0.190089626,0.157267039,0.017083723
28046,1.251066224,0.369782988,0.007498385,0.20563495,0.096980401,0.117960742,0.04433421,0.206231867,0.140639555,0.18071989
28047,1.432529548,0.369528796,0.174499796,0.022688893,0.147420335,0.162279487,0.167907375,0.180280961,0.064539814,0.080383338
28048,1.385948036,0.351855651,0.20393577,0.17399164,0.06041364,0.085166415,0.025626786,0.223439502,0.005959148,0.221467097
28049,1.336470262,0.382328483,0.040625296,0.126357379,0.210855526,0.247285209,0.061374307,0.217212904,0.011642963,0.084646415
28050,1.333421517,0.37101802,0.154027528,0.170251073,0.022036383,0.09696794,0.162371033,0.153010514,0.178958764,0.062376764
28051,1.324049517,0.420517911,0.127251894,0.051466868,0.265578361,0.269894257,0.079791185,0.00248638,0.020582784,0.18294827
28052,1.285980909,0.376471879,0.057153279,0.009355621,0.210327834,0.106793786,0.17340538,0.149889722,0.13496616,0.158108217
28053,1.401703708,0.389305825,0.133337668,0.185922931,0.165577692,0.126955356,0.10946996,0.120308119,0.045890042,0.112538231
28054,1.306776538,0.365704469,0.071954548,0.222838781,0.029819626,0.021536664,0.169264864,0.244163619,0.012399533,0.228022366
28055,1.357373925,0.377245372,0.151802252,0.128758063,0.016087569,0.116848196,0.145033697,0.136485322,0.108602356,0.196382546
28056,1.313896642,0.377131999,0.031145939,0.021459666,0.005729765,0.14006158,0.293972838,0.242829322,0.01689706,0.24790383
28057,1.235682747,0.360810013,0.130728908,0.159500008,0.084357047,0.096823047,0.062264905,0.148525574,0.262854577,0.054945935
28058,1.34958648,0.423533584,0.040292606,0.195843898,0.146672733,0.206006047,0.136666817,0.049491613,0.021178474,0.203847811
28059,1.222876082,0.393189515,0.009125991,0.1130947,0.112432882,0.121330837,0.228937302,0.112333507,0.231007231,0.07173755
28060,1.303151423,0.41336219,0.006860506,0.164873397,0.247360294,0.209799631,0.127846081,0.087491726,0.075672646,0.080095718
28061,1.38370173,0.367760266,0.190966516,0.081845489,0.022279808,0.196357271,0.12299287,0.16252943,0.161517621,0.061510995
28062,1.293998111,0.392177402,0.19600728,0.14261148,0.17883241,0.038035509,0.184866854,0.019202307,0.186933654,0.053510506
28063,1.292933136,0.369436893,0.132647986,0.087671361,0.177029407,0.123656876,0.061124297,0.128204333,0.17807411,0.111591632
28064,1.438605694,0.374568206,0.165413879,0.026368017,0.194010988,0.107034617,0.195680116,0.166457876,0.009760492,0.135274015
28065,1.308106939,0.377329592,0.077150621,0.243800925,0.018580764,0.024305456,0.209905115,0.1976575,0.05118823,0.177411389
28066,1.308508688,0.351740258,0.128899755,0.042966509,0.232609015,0.016337539,0.131342519,0.212483784,0.073978689,0.161382191
28067,1.247227952,0.366115543,0.273859072,0.140091216,0.020053527,0.076256024,0.030087252,0.044203682,0.252391895,0.163057333
28068,1.346631761,0.383383354,0.143463378,0.158858903,0.004498627,0.174477476,0.127568819,0.118596451,0.170526727,0.102009619
28069,1.173573742,0.388415696,5.36E-05,0.018487853,0.269889128,0.098796864,0.144449834,0.084716094,0.213264597,0.170342032
28070,1.306129942,0.39322342,0.142366559,0.199161793,0.13123622,0.162037162,0.053316093,0.054790869,0.183513133,0.073578171
28071,1.376478335,0.372698696,0.122302108,0.050226613,0.045104846,0.176662403,0.17417467,0.184930484,0.104869225,0.141729652
28072,1.354487073,0.385571704,0.147110363,0.100519035,0.012561338,0.171787629,0.197790919,0.115322615,0.169707249,0.085200853
28073,1.331524177,0.401644344,0.188220554,0.211257838,0.18684809,0.026273942,0.140121424,0.013460472,0.063850925,0.169966756
28074,1.200049173,0.361347004,0.029828679,0.031277758,0.141845341,0.257662021,0.067920699,0.228122393,0.239652203,0.003690906
28075,1.22372338,0.344138476,0.145382229,0.070068299,0.273053315,0.024821378,0.0750181,0.199846683,0.189583201,0.022226796
28076,1.361817084,0.382029957,0.174514119,0.178266413,0.060826658,0.062662893,0.187482536,0.108914657,0.124201985,0.103130739
28077,1.315131614,0.404827277,0.152154761,0.191532207,0.163649405,0.158241763,0.078399645,0.011624297,0.157707917,0.086690006
28078,1.297701774,0.338304249,0.279236701,0.090198049,0.107139414,0.05442899,0.020241165,0.162287259,0.205311206,0.081157216
28079,1.133699432,0.389045298,0.03267479,0.114306951,0.177443646,0.037405406,0.110732971,0.04426829,0.246053816,0.23711413
28080,1.397840704,0.402625038,0.207149693,0.227533561,0.078132493,0.078763482,0.163812222,0.035833892,0.0501641,0.158610557
28081,1.247151946,0.378477051,0.141380765,0.001647902,0.192034111,0.118821531,0.096568406,0.061899379,0.207108733,0.180539173
28082,1.19608023,0.358331438,0.035495447,0.081373666,0.05720424,0.041603163,0.220138656,0.219568597,0.218663643,0.125952589
28083,1.258881773,0.418182851,0.00140958,0.269950627,0.114477617,0.081045186,0.178788981,0.050387167,0.089383016,0.214557827
28084,1.30117843,0.393944735,0.201482858,0.15121095,0.119730612,0.034193594,0.172775054,0.014082531,0.149082019,0.157442382
28085,1.338300401,0.374463046,0.107070122,0.106143333,0.186136595,0.095096741,0.127573999,0.151842334,0.11047266,0.115664216
28086,1.262534619,0.383050343,0.027314115,0.12594644,0.046081899,0.205481951,0.104375673,0.154745075,0.195295446,0.140759401
28087,1.280863215,0.374555696,0.005392579,0.190235404,0.038225194,0.181184874,0.041703786,0.214499331,0.104298701,0.22446013
28088,1.4101085,0.387855784,0.160104594,0.123111219,0.129881881,0.219194933,0.08435793,0.120331296,0.070633789,0.092384359
28089,1.357921236,0.371168591,0.110012223,0.060631415,0.055304489,0.109159386,0.237814252,0.193999868,0.105713716,0.127364651
28090,1.213865555,0.343124536,0.086178137,0.178168216,0.066016018,0.043558341,0.012760881,0.242574933,0.159757166,0.210986308
28091,1.417820642,0.415693355,0.187385839,0.208247761,0.160524604,0.213781219,0.111016942,0.020413407,0.045733886,0.052896341
28092,1.268067406,0.370739474,0.055118074,0.175621279,0.114888565,0.130008476,0.064290728,0.176015352,0.181687358,0.102370168
28093,1.289335987,0.347653034,0.197222088,0.000970468,0.208049866,0.035865723,0.082398516,0.162612052,0.144271407,0.16860988
28094,1.345754439,0.392578916,0.097244315,0.003794497,0.125961355,0.222695562,0.13979802,0.110666131,0.070378576,0.229461543
28095,1.312251508,0.37255372,0.2028885,0.066910029,0.021910242,0.048944057,0.210279883,0.104934024,0.147591546,0.196541719
28096,1.284611273,0.37035817,0.068455888,0.145716716,0.150513961,0.164580913,0.033767105,0.176525011,0.158713118,0.101727287
28097,1.264538946,0.381990303,0.087162797,0.181126911,0.175623987,0.190079838,0.012907366,0.119731755,0.192208212,0.041159133
28098,1.351091144,0.400033207,0.15171968,0.115981462,0.196776089,0.216361928,0.095087767,0.054494257,0.125353323,0.044225493
28099,1.370681237,0.371701144,0.171266705,0.057827048,0.053111195,0.14569942,0.149653078,0.14113106,0.140160935,0.141150559
28100,1.356669367,0.364782113,0.174923515,0.17698012,0.102581532,0.017175403,0.153572083,0.169934638,0.087417327,0.117415382
28101,1.318409472,0.404246061,0.033638121,0.016101995,0.130859779,0.174306246,0.215006778,0.103532136,0.028010789,0.298544157
28102,1.283167858,0.379320949,0.153024021,0.144461948,0.165945875,0.071774492,0.092130746,0.07664297,0.186176375,0.109843573
28103,1.325097361,0.398309143,0.055078737,0.209910906,0.125609235,0.152030755,0.139604446,0.110448262,0.127087451,0.080230209
28104,1.392435532,0.420283909,0.126029096,0.163601509,0.10143431,0.21200603,0.162175734,0.026732825,0.040304539,0.167715956
28105,1.249273144,0.370557681,0.095304975,0.032002522,0.189424262,0.145854613,0.140763335,0.140480239,0.243661946,0.012508107
28106,1.247567209,0.378798953,0.042749492,0.228719643,0.067898396,0.016599833,0.210742751,0.172167976,0.141750133,0.119371775
28107,1.243477023,0.373855385,0.057894711,0.181446952,0.191416637,0.114815272,0.011363322,0.14485679,0.166727393,0.131478922
28108,1.316351579,0.392422421,0.05392634,0.219266448,0.030161494,0.151435342,0.096065741,0.13033212,0.095316812,0.223495701
28109,1.339577553,0.409345607,0.105929598,0.110511417,0.248397876,0.124634972,0.154161709,0.033655156,0.053000476,0.169708795
28110,1.363745131,0.374511263,0.33399326,0.113587105,0.011338533,0.041861916,0.186459858,0.041792715,0.164176035,0.106790578
28111,1.088437991,0.392532335,0.034823999,0.120915031,0.009190132,0.000103752,0.241518977,0.046165715,0.26700051,0.280281885
28112,1.43103869,0.40493349,0.105231281,0.195490182,0.103622978,0.198583138,0.152709148,0.115777142,0.006124024,0.122462108
28113,1.381090794,0.394302074,0.128324565,0.238046839,0.013667357,0.217101747,0.024091025,0.118666728,0.031444215,0.228657523
28114,1.245631928,0.413164031,0.064715137,0.124066117,0.150534497,0.207159411,0.09350998,0.003523831,0.190210981,0.166280047
28115,1.285393054,0.372522258,0.057213216,0.024810254,0.118453876,0.08143773,0.276004485,0.188272446,0.154341647,0.099466346
28116,1.199707374,0.401752949,0.064320067,0.16158162,0.222241637,0.040312977,0.182119107,0.023629772,0.216305442,0.089489377
28117,1.296890032,0.341057885,0.134541167,0.094573713,0.107401889,0.124441459,0.014745562,0.253837186,0.136839393,0.133619631
28118,1.340492619,0.41690704,0.011653555,0.058741712,0.253631662,0.189175421,0.311028932,0.109452887,0.0319693,0.03434653
28119,1.300795993,0.382908778,0.153598777,0.211321615,0.007891887,0.002745825,0.234733889,0.120045383,0.094592623,0.175070001
28120,1.396261682,0.354158057,0.200032942,0.06452374,0.156853201,0.159156316,0.071946294,0.210534599,0.090736227,0.04621668
28121,1.434323148,0.394510135,0.148911809,0.226446257,0.104012746,0.223496,0.060137838,0.132663111,0.009063926,0.095268314
28122,1.177594776,0.411149472,0.031353647,0.284483703,0.053433081,0.027111342,0.145335324,0.021077125,0.147631899,0.289573878
28123,1.31227231,0.37552316,0.080356225,0.160880455,0.151802844,0.06740459,0.169162327,0.167173285,0.132827174,0.0703931
28124,1.431787928,0.388243568,0.199134909,0.286010833,0.07659224,0.185674108,0.054410421,0.123911028,0.062420333,0.011846128
28125,1.254980202,0.335716166,0.044616917,0.047317688,0.225627882,0.141030061,0.108782523,0.385319753,0.002258096,0.04504708
28126,1.369627771,0.399022842,0.084913163,0.31183343,0.034674513,0.126795442,0.165161332,0.134439993,0.072690763,0.069491365
28127,1.268736645,0.349293131,0.236981413,0.118326364,0.140343816,0.038816359,0.048629236,0.133020615,0.229766398,0.054115799
28128,1.287040944,0.362785827,0.074060105,0.148982456,0.007824698,0.180518259,0.029712559,0.214138337,0.142509394,0.202254192
28129,1.364598101,0.39652727,0.222168334,0.106857579,0.016252831,0.118533877,0.233816145,0.033950213,0.150580198,0.117840823
28130,1.353344331,0.369316398,0.11051795,0.125405578,0.071343142,0.087424579,0.141301477,0.188010237,0.070947743,0.205049295
28131,1.367022793,0.364465255,0.28993665,0.071068908,0.212922858,0.087157147,0.026208813,0.084194011,0.098112711,0.130398902
28132,1.347058042,0.393541796,0.138284173,0.131449379,0.205346574,0.066226343,0.139365576,0.068592174,0.05300283,0.19773295
28133,1.246106317,0.420071941,0.017108319,0.145821181,0.364023365,0.133673289,0.079480112,0.017702104,0.027585231,0.214606399
28134,1.26080677,0.392793792,0.117257592,0.113016109,0.201350325,0.057112136,0.155173422,0.041202756,0.172136257,0.142751404
28135,1.224382628,0.390878587,0.03440223,0.002586373,0.343882384,0.321485233,0.05084687,0.168293693,0.04814584,0.030357377
28136,1.425567152,0.376337292,0.204498372,0.065340615,0.137182129,0.228682997,0.102768799,0.148670435,0.080340724,0.032515927
28137,1.350115917,0.411237547,0.17340892,0.019702383,0.174433526,0.096527631,0.317623677,0.002155382,0.102585395,0.113563086
28138,1.330918226,0.393477736,0.111310437,0.068561989,0.092649671,0.235750999,0.182070434,0.104036061,0.184286592,0.021333816
28139,1.366861114,0.35507512,0.198988715,0.057836365,0.005199369,0.115139322,0.11373869,0.197466845,0.080975318,0.230655376
28140,1.305275122,0.381126993,0.168019142,0.130257289,0.081018704,0.212967,0.050835563,0.087585252,0.226109085,0.043207965
28141,1.355829883,0.385288718,0.095283512,0.193128165,0.09565691,0.061627996,0.193006907,0.149608009,0.062525072,0.149163429
28142,1.255916855,0.371565682,0.041354417,0.207030101,0.35142807,0.040155276,0.10241912,0.21943748,0.023104002,0.015071533
28143,1.259442593,0.34350947,0.15679216,0.133277437,0.238258093,0.007139782,0.021622927,0.212551113,0.106935101,0.123423386
28144,1.293488114,0.412597603,0.042754424,0.253101993,0.236328009,0.275186518,0.010764819,0.092527204,0.057347239,0.031989793
28145,1.393856898,0.367062129,0.158949747,0.071646484,0.108679052,0.18564119,0.054441815,0.184069251,0.047774644,0.188797817
28146,1.284653053,0.38860282,0.087602833,0.206174554,0.106261351,0.090481174,0.113961311,0.095573188,0.162850192,0.137095396
28147,1.222176251,0.399883029,0.061923629,0.115877915,0.095809401,0.081499987,0.216749221,0.046482259,0.209939375,0.171718212
28148,1.295603552,0.372607492,0.09870763,0.089816001,0.197093819,0.101375582,0.085193899,0.13877705,0.139004701,0.150031317
28149,1.298672657,0.366696347,0.15559813,0.031562853,0.156466174,0.163661677,0.055800315,0.127511514,0.188605472,0.120793865
28150,1.283880574,0.376268248,0.034787655,0.073917413,0.228810124,0.194401806,0.033729791,0.179734139,0.086284982,0.16833409
28151,1.297809602,0.364818825,0.017451781,0.1358584,0.01323137,0.254994504,0.116686881,0.299063265,0.095025997,0.067687801
28152,1.406297438,0.357156178,0.19809612,0.122735388,0.18197997,0.042424505,0.157785628,0.207498482,0.051996149,0.037483758
28153,1.323352761,0.398807836,0.211154802,0.058627533,0.142136134,0.24214002,0.037737899,0.00552289,0.139684639,0.162996083
28154,1.410252095,0.393464347,0.191171346,0.226678356,0.005366465,0.132983433,0.100082851,0.092660623,0.011246753,0.239810173
28155,1.212312611,0.395234796,0.130727084,0.198147276,0.208724438,0.103572412,0.008846517,0.003583073,0.214646239,0.131752961
28156,1.379620998,0.36269433,0.157342199,0.08852486,0.193474314,0.064248469,0.171507852,0.192111561,0.087080009,0.045710737
28157,1.405902265,0.376190139,0.150096478,0.137273271,0.114454221,0.111685126,0.144830236,0.155632247,0.07764543,0.10838299
28158,1.374726937,0.361285664,0.203943442,0.1988631,0.172025775,0.01628679,0.059445894,0.176035406,0.001255136,0.172144456
